Timestamp	Type	Description	Object Name	Game Object Name	Object ID	Game Object ID	Scope
 0:04:48.554	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:04:48.554	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:48.554	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:48.554	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:48.554	Event	Event Triggered	Fire_Fireball_Monster	Entity #20	157654016	152275880	Game Object
 0:04:48.554	Action Triggered	Play	FireBall	Entity #20	503528165	152275880	Game Object
 0:04:48.682	Switch	Switch to "Metal"	Material	Monster #165: an ogre	3865314626	20220264	Game Object
 0:04:48.682	Switch	Switch to "Right"	Foot	Monster #165: an ogre	3031504797	20220264	Game Object
 0:04:48.682	Event	Event Triggered	Foot_Ogre	Monster #165: an ogre	1532553273	20220264	Game Object
 0:04:48.682	Action Triggered	Play	Footsteps	Monster #165: an ogre	76	20220264	Game Object
 0:04:48.725	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:04:48.725	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:48.725	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:48.725	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:48.832	Event	Event Triggered	Fire_IceGem_Player	Local Player	2390793602	151519304	Game Object
 0:04:48.832	Action Triggered	Play	IceGem_Blast	Local Player	770703862	151519304	Game Object
 0:04:48.832	Action Delayed	Play. Delay: 400 ms	Gem Drop	Local Player	783703556	151519304	Game Object
 0:04:48.832	Action Delayed	Play. Delay: 500 ms	Gem_Recharge_Woosh	Local Player	34784944	151519304	Game Object
 0:04:48.832	Action Delayed	Play. Delay: 700 ms	Gem_Recharge_Magic	Local Player	388498322	151519304	Game Object
 0:04:48.832	Event	Event Triggered	Pain_Ogre	Monster #165: an ogre	2465710861	20220264	Game Object
 0:04:48.832	Action Triggered	Play	Pain_Ogre	Monster #165: an ogre	127543645	20220264	Game Object
 0:04:48.874	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:04:48.874	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:48.874	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:48.874	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:49.045	Switch	Switch to "Metal"	Material	Monster #168: ratamahatta	3865314626	151633936	Game Object
 0:04:49.045	Switch	Switch to "Right"	Foot	Monster #168: ratamahatta	3031504797	151633936	Game Object
 0:04:49.045	Event	Event Triggered	Foot_Rat	Monster #168: ratamahatta	2798325225	151633936	Game Object
 0:04:49.045	Action Triggered	Play	Footsteps	Monster #168: ratamahatta	76	151633936	Game Object
 0:04:49.216	Action Triggered	Play	Gem Drop	Local Player	783703556	151519304	Game Object
 0:04:49.322	Action Triggered	Play	Gem_Recharge_Woosh	Local Player	34784944	151519304	Game Object
 0:04:49.365	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:04:49.365	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:49.365	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:49.365	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:49.386	Switch	Switch to "Metal"	Material	Monster #168: ratamahatta	3865314626	151633936	Game Object
 0:04:49.386	Switch	Switch to "Left"	Foot	Monster #168: ratamahatta	3031504797	151633936	Game Object
 0:04:49.386	Event	Event Triggered	Foot_Rat	Monster #168: ratamahatta	2798325225	151633936	Game Object
 0:04:49.386	Action Triggered	Play	Footsteps	Monster #168: ratamahatta	76	151633936	Game Object
 0:04:49.429	Switch	Switch to "Metal"	Material	Monster #166: an ogre	3865314626	154437248	Game Object
 0:04:49.429	Switch	Switch to "Right"	Foot	Monster #166: an ogre	3031504797	154437248	Game Object
 0:04:49.429	Event	Event Triggered	Foot_Ogre	Monster #166: an ogre	1532553273	154437248	Game Object
 0:04:49.429	Action Triggered	Play	Footsteps	Monster #166: an ogre	76	154437248	Game Object
 0:04:49.450	Switch	Switch to "Metal"	Material	Monster #167: an ogre	3865314626	151639888	Game Object
 0:04:49.450	Switch	Switch to "Left"	Foot	Monster #167: an ogre	3031504797	151639888	Game Object
 0:04:49.450	Event	Event Triggered	Foot_Ogre	Monster #167: an ogre	1532553273	151639888	Game Object
 0:04:49.450	Action Triggered	Play	Footsteps	Monster #167: an ogre	76	151639888	Game Object
 0:04:49.514	Action Triggered	Play	Gem_Recharge_Magic	Local Player	388498322	151519304	Game Object
 0:04:49.536	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:04:49.536	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:49.536	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:49.536	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:49.706	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:04:49.706	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:49.706	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:49.706	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:49.792	Event	Event Triggered	End_Fireball_Monster	Entity #20	4214542295	152275880	Game Object
 0:04:49.792	Action Triggered	Play	Silence	Entity #20	385966834	152275880	Game Object
 0:04:49.792	Event	Event Triggered	Hit_Fireball_Monster	Entity #20	1110865203	152275880	Game Object
 0:04:49.792	Action Triggered	Play	FireBall	Entity #20	503528165	152275880	Game Object
 0:04:49.856	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:04:49.856	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:49.856	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:49.856	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:50.133	Switch	Switch to "Metal"	Material	Monster #165: an ogre	3865314626	20220264	Game Object
 0:04:50.133	Switch	Switch to "Right"	Foot	Monster #165: an ogre	3031504797	20220264	Game Object
 0:04:50.133	Event	Event Triggered	Foot_Ogre	Monster #165: an ogre	1532553273	20220264	Game Object
 0:04:50.133	Action Triggered	Play	Footsteps	Monster #165: an ogre	76	20220264	Game Object
 0:04:50.176	Event	Event Triggered	Fire_Fireball_Monster	Entity #20	157654016	152275880	Game Object
 0:04:50.176	Action Triggered	Play	FireBall	Entity #20	503528165	152275880	Game Object
 0:04:50.218	Event	Event Triggered	Fire_Fireball_Monster	Entity #13	157654016	20168112	Game Object
 0:04:50.218	Action Triggered	Play	FireBall	Entity #13	503528165	20168112	Game Object
 0:04:50.240	Event	Event Triggered	Fire_IceGem_Player	Local Player	2390793602	151519304	Game Object
 0:04:50.240	Action Triggered	Play	IceGem_Blast	Local Player	770703862	151519304	Game Object
 0:04:50.240	Action Delayed	Play. Delay: 400 ms	Gem Drop	Local Player	783703556	151519304	Game Object
 0:04:50.240	Action Delayed	Play. Delay: 500 ms	Gem_Recharge_Woosh	Local Player	34784944	151519304	Game Object
 0:04:50.240	Action Delayed	Play. Delay: 700 ms	Gem_Recharge_Magic	Local Player	388498322	151519304	Game Object
 0:04:50.346	Event	Event Triggered	End_Fireball_Monster	Entity #20	4214542295	152275880	Game Object
 0:04:50.346	Action Triggered	Play	Silence	Entity #20	385966834	152275880	Game Object
 0:04:50.346	Event	Event Triggered	Hit_Fireball_Monster	Entity #20	1110865203	152275880	Game Object
 0:04:50.346	Action Triggered	Play	FireBall	Entity #20	503528165	152275880	Game Object
 0:04:50.346	Event	Event Triggered	Pain	Local Player	1996139369	151519304	Game Object
 0:04:50.346	Action Triggered	Play	Body_Impact	Local Player	370806637	151519304	Game Object
 0:04:50.346	Action Delayed	Play. Delay: 200 ms	Pain	Local Player	111	151519304	Game Object
 0:04:50.346	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:04:50.346	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:50.346	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:50.346	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:50.517	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:04:50.517	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:50.517	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:50.517	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:50.538	Action Triggered	Play	Pain	Local Player	111	151519304	Game Object
 0:04:50.624	Action Triggered	Play	Gem Drop	Local Player	783703556	151519304	Game Object
 0:04:50.666	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:04:50.666	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:50.666	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:50.666	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:50.730	Action Triggered	Play	Gem_Recharge_Woosh	Local Player	34784944	151519304	Game Object
 0:04:50.837	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:04:50.837	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:50.837	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:50.837	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:50.922	Action Triggered	Play	Gem_Recharge_Magic	Local Player	388498322	151519304	Game Object
 0:04:51.093	Switch	Switch to "Metal"	Material	Monster #165: an ogre	3865314626	20220264	Game Object
 0:04:51.093	Switch	Switch to "Right"	Foot	Monster #165: an ogre	3031504797	20220264	Game Object
 0:04:51.093	Event	Event Triggered	Foot_Ogre	Monster #165: an ogre	1532553273	20220264	Game Object
 0:04:51.093	Action Triggered	Play	Footsteps	Monster #165: an ogre	76	20220264	Game Object
 0:04:51.157	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:04:51.157	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:51.157	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:51.157	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:51.178	Switch	Switch to "Metal"	Material	Monster #168: ratamahatta	3865314626	151633936	Game Object
 0:04:51.178	Switch	Switch to "Right"	Foot	Monster #168: ratamahatta	3031504797	151633936	Game Object
 0:04:51.178	Event	Event Triggered	Foot_Rat	Monster #168: ratamahatta	2798325225	151633936	Game Object
 0:04:51.178	Action Triggered	Play	Footsteps	Monster #168: ratamahatta	76	151633936	Game Object
 0:04:51.264	Switch	Switch to "Metal"	Material	Monster #168: ratamahatta	3865314626	151633936	Game Object
 0:04:51.264	Switch	Switch to "Right"	Foot	Monster #168: ratamahatta	3031504797	151633936	Game Object
 0:04:51.264	Event	Event Triggered	Foot_Rat	Monster #168: ratamahatta	2798325225	151633936	Game Object
 0:04:51.264	Action Triggered	Play	Footsteps	Monster #168: ratamahatta	76	151633936	Game Object
 0:04:51.306	Event	Event Triggered	Fire_Fireball_Monster	Entity #20	157654016	152275880	Game Object
 0:04:51.306	Action Triggered	Play	FireBall	Entity #20	503528165	152275880	Game Object
 0:04:51.306	Event	Event Triggered	Fire_Fireball_Monster	Entity #17	157654016	153141832	Game Object
 0:04:51.306	Action Triggered	Play	FireBall	Entity #17	503528165	153141832	Game Object
 0:04:51.328	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:04:51.328	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:51.328	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:51.328	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:51.498	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:04:51.498	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:51.498	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:51.498	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:51.562	Switch	Switch to "Metal"	Material	Monster #168: ratamahatta	3865314626	151633936	Game Object
 0:04:51.562	Switch	Switch to "Left"	Foot	Monster #168: ratamahatta	3031504797	151633936	Game Object
 0:04:51.562	Event	Event Triggered	Foot_Rat	Monster #168: ratamahatta	2798325225	151633936	Game Object
 0:04:51.562	Action Triggered	Play	Footsteps	Monster #168: ratamahatta	76	151633936	Game Object
 0:04:51.626	Event	Event Triggered	End_Fireball_Monster	Entity #13	4214542295	20168112	Game Object
 0:04:51.626	Action Triggered	Play	Silence	Entity #13	385966834	20168112	Game Object
 0:04:51.626	Event	Event Triggered	Hit_Fireball_Monster	Entity #13	1110865203	20168112	Game Object
 0:04:51.626	Action Triggered	Play	FireBall	Entity #13	503528165	20168112	Game Object
 0:04:51.669	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:04:51.669	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:51.669	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:51.669	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:51.776	Event	Event Triggered	Jump	Monster #167: an ogre	3833651337	151639888	Game Object
 0:04:51.776	Action Triggered	Play	Jump	Monster #167: an ogre	157860496	151639888	Game Object
 0:04:51.797	Event	Event Triggered	End_Fireball_Monster	Entity #17	4214542295	153141832	Game Object
 0:04:51.797	Action Triggered	Play	Silence	Entity #17	385966834	153141832	Game Object
 0:04:51.797	Event	Event Triggered	Hit_Fireball_Monster	Entity #17	1110865203	153141832	Game Object
 0:04:51.797	Action Triggered	Play	FireBall	Entity #17	503528165	153141832	Game Object
 0:04:51.818	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:51.818	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:51.818	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:51.882	Event	Event Triggered	Fire_IceGem_Player	Local Player	2390793602	151519304	Game Object
 0:04:51.882	Action Triggered	Play	IceGem_Blast	Local Player	770703862	151519304	Game Object
 0:04:51.882	Action Delayed	Play. Delay: 400 ms	Gem Drop	Local Player	783703556	151519304	Game Object
 0:04:51.882	Action Delayed	Play. Delay: 500 ms	Gem_Recharge_Woosh	Local Player	34784944	151519304	Game Object
 0:04:51.882	Action Delayed	Play. Delay: 700 ms	Gem_Recharge_Magic	Local Player	388498322	151519304	Game Object
 0:04:51.882	Event	Event Triggered	Defeated_Ogre	Monster #165: an ogre	427908151	20220264	Game Object
 0:04:51.882	Action Triggered	Play	Defeated_Slith	Monster #165: an ogre	104	20220264	Game Object
 0:04:51.882	Event	Event Triggered	End_Fireball_Monster	Entity #20	4214542295	152275880	Game Object
 0:04:51.882	Action Triggered	Play	Silence	Entity #20	385966834	152275880	Game Object
 0:04:51.882	Event	Event Triggered	Hit_Fireball_Monster	Entity #20	1110865203	152275880	Game Object
 0:04:51.882	Action Triggered	Play	FireBall	Entity #20	503528165	152275880	Game Object
 0:04:51.904	Switch	Switch to "Metal"	Material	Monster #168: ratamahatta	3865314626	151633936	Game Object
 0:04:51.904	Switch	Switch to "Right"	Foot	Monster #168: ratamahatta	3031504797	151633936	Game Object
 0:04:51.904	Event	Event Triggered	Foot_Rat	Monster #168: ratamahatta	2798325225	151633936	Game Object
 0:04:51.904	Action Triggered	Play	Footsteps	Monster #168: ratamahatta	76	151633936	Game Object
 0:04:52.074	Switch	Switch to "Metal"	Material	Monster #166: an ogre	3865314626	154437248	Game Object
 0:04:52.074	Switch	Switch to "Left"	Foot	Monster #166: an ogre	3031504797	154437248	Game Object
 0:04:52.074	Event	Event Triggered	Foot_Ogre	Monster #166: an ogre	1532553273	154437248	Game Object
 0:04:52.074	Action Triggered	Play	Footsteps	Monster #166: an ogre	76	154437248	Game Object
 0:04:52.266	Action Triggered	Play	Gem Drop	Local Player	783703556	151519304	Game Object
 0:04:52.266	Switch	Switch to "Metal"	Material	Monster #168: ratamahatta	3865314626	151633936	Game Object
 0:04:52.266	Switch	Switch to "Left"	Foot	Monster #168: ratamahatta	3031504797	151633936	Game Object
 0:04:52.266	Event	Event Triggered	Foot_Rat	Monster #168: ratamahatta	2798325225	151633936	Game Object
 0:04:52.266	Action Triggered	Play	Footsteps	Monster #168: ratamahatta	76	151633936	Game Object
 0:04:52.309	Switch	Switch to "Metal"	Material	Monster #166: an ogre	3865314626	154437248	Game Object
 0:04:52.309	Switch	Switch to "Right"	Foot	Monster #166: an ogre	3031504797	154437248	Game Object
 0:04:52.309	Event	Event Triggered	Foot_Ogre	Monster #166: an ogre	1532553273	154437248	Game Object
 0:04:52.309	Action Triggered	Play	Footsteps	Monster #166: an ogre	76	154437248	Game Object
 0:04:52.352	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:52.352	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:52.352	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:52.373	Action Triggered	Play	Gem_Recharge_Woosh	Local Player	34784944	151519304	Game Object
 0:04:52.480	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:52.480	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:52.480	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:52.544	Switch	Switch to "Metal"	Material	Monster #166: an ogre	3865314626	154437248	Game Object
 0:04:52.544	Switch	Switch to "Left"	Foot	Monster #166: an ogre	3031504797	154437248	Game Object
 0:04:52.544	Event	Event Triggered	Foot_Ogre	Monster #166: an ogre	1532553273	154437248	Game Object
 0:04:52.544	Action Triggered	Play	Footsteps	Monster #166: an ogre	76	154437248	Game Object
 0:04:52.565	Action Triggered	Play	Gem_Recharge_Magic	Local Player	388498322	151519304	Game Object
 0:04:52.629	Switch	Switch to "Metal"	Material	Monster #168: ratamahatta	3865314626	151633936	Game Object
 0:04:52.629	Switch	Switch to "Right"	Foot	Monster #168: ratamahatta	3031504797	151633936	Game Object
 0:04:52.629	Event	Event Triggered	Foot_Rat	Monster #168: ratamahatta	2798325225	151633936	Game Object
 0:04:52.629	Action Triggered	Play	Footsteps	Monster #168: ratamahatta	76	151633936	Game Object
 0:04:52.650	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:52.650	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:52.650	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:52.778	Switch	Switch to "Metal"	Material	Monster #166: an ogre	3865314626	154437248	Game Object
 0:04:52.778	Switch	Switch to "Right"	Foot	Monster #166: an ogre	3031504797	154437248	Game Object
 0:04:52.778	Event	Event Triggered	Foot_Ogre	Monster #166: an ogre	1532553273	154437248	Game Object
 0:04:52.778	Action Triggered	Play	Footsteps	Monster #166: an ogre	76	154437248	Game Object
 0:04:52.970	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:52.970	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:52.970	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:52.992	Switch	Switch to "Metal"	Material	Monster #168: ratamahatta	3865314626	151633936	Game Object
 0:04:52.992	Switch	Switch to "Left"	Foot	Monster #168: ratamahatta	3031504797	151633936	Game Object
 0:04:52.992	Event	Event Triggered	Foot_Rat	Monster #168: ratamahatta	2798325225	151633936	Game Object
 0:04:52.992	Action Triggered	Play	Footsteps	Monster #168: ratamahatta	76	151633936	Game Object
 0:04:53.290	Event	Event Triggered	Fire_IceGem_Player	Local Player	2390793602	151519304	Game Object
 0:04:53.290	Action Triggered	Play	IceGem_Blast	Local Player	770703862	151519304	Game Object
 0:04:53.290	Action Delayed	Play. Delay: 400 ms	Gem Drop	Local Player	783703556	151519304	Game Object
 0:04:53.290	Action Delayed	Play. Delay: 500 ms	Gem_Recharge_Woosh	Local Player	34784944	151519304	Game Object
 0:04:53.290	Action Delayed	Play. Delay: 700 ms	Gem_Recharge_Magic	Local Player	388498322	151519304	Game Object
 0:04:53.290	Event	Event Triggered	Pain_Rat	Monster #168: ratamahatta	1698673413	151633936	Game Object
 0:04:53.290	Action Triggered	Play	Pain_Rat	Monster #168: ratamahatta	256536974	151633936	Game Object
 0:04:53.482	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:53.482	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:53.482	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:53.632	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:53.632	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:53.632	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:53.674	Action Triggered	Play	Gem Drop	Local Player	783703556	151519304	Game Object
 0:04:53.781	Action Triggered	Play	Gem_Recharge_Woosh	Local Player	34784944	151519304	Game Object
 0:04:53.824	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:53.824	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:53.824	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:53.952	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:53.952	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:53.952	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:53.973	Action Triggered	Play	Gem_Recharge_Magic	Local Player	388498322	151519304	Game Object
 0:04:54.080	Switch	Switch to "Metal"	Material	Monster #168: ratamahatta	3865314626	151633936	Game Object
 0:04:54.080	Switch	Switch to "Right"	Foot	Monster #168: ratamahatta	3031504797	151633936	Game Object
 0:04:54.080	Event	Event Triggered	Foot_Rat	Monster #168: ratamahatta	2798325225	151633936	Game Object
 0:04:54.080	Action Triggered	Play	Footsteps	Monster #168: ratamahatta	76	151633936	Game Object
 0:04:54.122	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:54.122	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:54.122	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:54.549	Switch	Switch to "Metal"	Material	Monster #168: ratamahatta	3865314626	151633936	Game Object
 0:04:54.549	Switch	Switch to "Left"	Foot	Monster #168: ratamahatta	3031504797	151633936	Game Object
 0:04:54.549	Event	Event Triggered	Foot_Rat	Monster #168: ratamahatta	2798325225	151633936	Game Object
 0:04:54.549	Action Triggered	Play	Footsteps	Monster #168: ratamahatta	76	151633936	Game Object
 0:04:54.613	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:04:54.613	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:54.613	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:54.613	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:54.805	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:04:54.805	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:54.805	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:54.805	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:54.826	Switch	Switch to "Metal"	Material	Monster #168: ratamahatta	3865314626	151633936	Game Object
 0:04:54.826	Switch	Switch to "Right"	Foot	Monster #168: ratamahatta	3031504797	151633936	Game Object
 0:04:54.826	Event	Event Triggered	Foot_Rat	Monster #168: ratamahatta	2798325225	151633936	Game Object
 0:04:54.826	Action Triggered	Play	Footsteps	Monster #168: ratamahatta	76	151633936	Game Object
 0:04:54.933	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:04:54.933	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:54.933	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:54.933	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:55.104	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:55.104	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:55.104	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:55.146	Switch	Switch to "Metal"	Material	Monster #168: ratamahatta	3865314626	151633936	Game Object
 0:04:55.146	Switch	Switch to "Left"	Foot	Monster #168: ratamahatta	3031504797	151633936	Game Object
 0:04:55.146	Event	Event Triggered	Foot_Rat	Monster #168: ratamahatta	2798325225	151633936	Game Object
 0:04:55.146	Action Triggered	Play	Footsteps	Monster #168: ratamahatta	76	151633936	Game Object
 0:04:55.232	Event	Event Triggered	Fire_IceGem_Player	Local Player	2390793602	151519304	Game Object
 0:04:55.232	Action Triggered	Play	IceGem_Blast	Local Player	770703862	151519304	Game Object
 0:04:55.232	Action Delayed	Play. Delay: 400 ms	Gem Drop	Local Player	783703556	151519304	Game Object
 0:04:55.232	Action Delayed	Play. Delay: 500 ms	Gem_Recharge_Woosh	Local Player	34784944	151519304	Game Object
 0:04:55.232	Action Delayed	Play. Delay: 700 ms	Gem_Recharge_Magic	Local Player	388498322	151519304	Game Object
 0:04:55.232	Event	Event Triggered	Defeated_Rat	Monster #168: ratamahatta	3952911171	151633936	Game Object
 0:04:55.232	Action Triggered	Play	Defeated_Rat	Monster #168: ratamahatta	122	151633936	Game Object
 0:04:55.253	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:55.253	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:55.253	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:55.616	Action Triggered	Play	Gem Drop	Local Player	783703556	151519304	Game Object
 0:04:55.722	Action Triggered	Play	Gem_Recharge_Woosh	Local Player	34784944	151519304	Game Object
 0:04:55.765	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:04:55.765	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:55.765	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:55.765	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:55.914	Action Triggered	Play	Gem_Recharge_Magic	Local Player	388498322	151519304	Game Object
 0:04:55.914	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:04:55.914	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:55.914	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:55.914	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:04:56.064	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:04:56.064	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:04:56.064	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
